question_id,method,hop_count,hop_prefix,question,answer,gold_answer,em,f1,hit_at_k,recall_at_k,all_recall_at_k,mrr,precision_at_k,ndcg_at_k,contexts
3hop1__602329_792411_51423,No-RAG,3,3hop1,What is the name of the castle in the birth city of the performer who recorded A Day in the Life?,I don't know.,Casa Loma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3hop1__857_846_7752,No-RAG,3,3hop1,Who moved the capitol from the city where the Yongle emperor greeted the person to whom the edict was addressed to Beijing?,I don't know.,Yuan Shikai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3hop2__90098_79978_10557,No-RAG,3,3hop2,"What was the language that the last name Sylvester comes from, used in the era of the individual crowned Roman Emperor in A.D. 800, later known as?",Latin,Medieval Latin,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,[]
3hop2__782397_467331_162182,No-RAG,3,3hop2,"In what region of the country that contains Phu Luong, is the city that has the Zone 5 Military Museum located?",Central Highlands,South Central Coast,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,[]
3hop2__89854_90327_76291,No-RAG,3,3hop2,When did the party that hold the majority in the House of Reps take control of the branch that approves members of the American cabinet?,I don't know.,January 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3hop2__92991_38242_76291,No-RAG,3,3hop2,"When did the party that had majorities in Congress prior to the 1954 elections, take control of the organization that determines the rules of the US house and US senate?",I don't know.,January 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3hop1__438364_443779_52195,No-RAG,3,3hop1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,I don't know.,Francisco Guterres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__524186_219173_862998_72134,No-RAG,4,4hop3,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,I don't know.,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__118068_582428_157828_162309,No-RAG,4,4hop1,"When did the country, whose co-official language was used by the director of Group Portrait with a Lady, first attend the Olympics as an independent team?",I don't know.,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__9988_261673_70784_79935,No-RAG,4,4hop2,When was the region immediately north of the region that prevailed with the disgrace of Near East and the terrain feature on which shamal is located created?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_426860_88460_21074,No-RAG,4,4hop2,Who runs the school system in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,I don't know.,the Ministry of Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__166471_49925_13759_736921,No-RAG,4,4hop1,In what state is the district where the one who wanted to reform and address the institution behind the religion of Egidio Vagnozzi preached a sermon?,I don't know.,Saxony-Anhalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__567956_14670_8987_8529,No-RAG,4,4hop2,"Normalization occurred in Country A that invaded Country B because the military branch that Air Defense Artillery is part of was unprepared. when was the word ""Slavs"" used in the national anthem of Country B?",I don't know.,1943–1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__483807_508773_85832_745702,No-RAG,4,4hop1,Who's the son of the Italian navigator who explored the eastern coast of the continent Hugo Casillas was born in?,I don't know.,Sebastian Cabot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__58323_375563_161848_20546,No-RAG,4,4hop1,Who discovered the country near the country of citizenship of the author of The Book Thief for the Dutch?,I don't know.,Abel Tasman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__474028_88460_30152_20999,No-RAG,4,4hop3,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Don's country?,I don't know.,The dynasty regrouped and defeated the Portuguese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__524186_219173_128875_72134,No-RAG,4,4hop3,When did the town WLUJ is licensed in become the capital of the state where The Poor Boob's screenwriter was born?,I don't know.,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__726152_153080_33897_81096,No-RAG,4,4hop1,Who won the Indy Car Race in the largest populated city of the state where the performer of Tijuana Moods is from?,I don't know.,Mario Andretti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__370129_621192_10659_59955,No-RAG,4,4hop1,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",Belarus,Kaliningrad Oblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__57467_53706_795904_580996,No-RAG,4,4hop1,What city shares a border with the city where a person worked during the gold rush in the state that has the most house of representatives seat?,I don't know.,Rio Linda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__661103_698586_1926_54362,No-RAG,4,4hop3,Who burned down the city where Dunn Dunn's artist died in the war after which black people declined living in NYC?,I don't know.,Confederate Gen. John Bell Hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_474028_88460_21074,No-RAG,4,4hop2,Who runs the school system in the country on the natural boundary between the country that hosted the tournament and the country where A Don is from?,I don't know.,the Ministry of Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__525129_315334_131926_87157,No-RAG,4,4hop1,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?",I don't know.,rises in northern Minnesota and meanders slowly southwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__88342_75218_128008_87812,No-RAG,4,4hop1,When is the opening day of the league in which the team with the most games in the series after which the MLB MVP is awarded plays?,I don't know.,"Thursday, March 29",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__711307_49925_13759_736921,No-RAG,4,4hop1,"The German priest, who wanted Jean Hengen's religious denomination to reform, preached a sermon on Marian devotion a month before his death in what German state?",I don't know.,Saxony-Anhalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__9007_698949_157828_239539,No-RAG,4,4hop1,The original language of the film titled and about the city of Tito's final resting place is the co-official language of a country. Where are the headquarters for that country's national radio and TV broadcaster?,I don't know.,Pristina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__130404_29339_508306_70744,No-RAG,4,4hop3,"Who has more national championships, the university where Fort Hill is, or the university in the state where Edwards won the primary, along with winning in the state containing WDXQ?",I don't know.,University of South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__836115_49925_13759_736921,No-RAG,4,4hop1,Where is the district that the person who wanted to reform and address Vincentas Sladkevičius' religion preached a sermon on Marian devotion before his death located?,Kaunas,Saxony-Anhalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__860115_798482_131926_89261,No-RAG,4,4hop1,Where does the river by the city sharing a border with Elizabeth Berg's birthplace empty into the Gulf of Mexico?,I don't know.,the Mississippi River Delta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__88342_75218_128008_67954,No-RAG,4,4hop1,Who won the All-Star MVP for the league that the team that has attended the competition where they give out the MLB MVP award after the most?,I don't know.,Alex Bregman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__129318_29339_508306_70744,No-RAG,4,4hop3,University of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having James B. Simmons House has more national championships?,I don't know.,University of South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__373866_5189_38229_86687,No-RAG,4,4hop3,A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,I don't know.,May 1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__270458_88460_30152_20999,No-RAG,4,4hop3,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Nam Khan is found?,I don't know.,The dynasty regrouped and defeated the Portuguese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__360072_508773_85832_745702,No-RAG,4,4hop1,Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,I don't know.,Sebastian Cabot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_426860_88460_63559,No-RAG,4,4hop2,When was Burma's name changed to that of the country on the natural boundary between the country that hosted the tournament and the country where That Dam is from?,I don't know.,1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__151650_5274_458768_33637,No-RAG,4,4hop1,How many ethnic minorities were looked at differently in the city where the headquarters of the only group larger than Desde El Principio's record label is located?,I don't know.,two,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__71715_59747_211319_557671,No-RAG,4,4hop1,Which county shares a border with the county where the most populous city in the state where the Dukes of Hazzard took place is located?,Glascock County,Presque Isle County,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__343844_17130_70784_79935,No-RAG,4,4hop1,When was the region immediately north of the region where Urim's country is located and the Persian Gulf created?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__364476_439408_131976_90181,No-RAG,4,4hop1,"What is the deepest part of the ocean, near the state, where the county that holds the city of Winchester is found?",I don't know.,Milwaukee Deep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__71753_158279_70784_79935,No-RAG,4,4hop2,When was the region immediately north of the region where Israel is located and the final destination for the export crops created?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__819901_32392_823060_610794,No-RAG,4,4hop1,In which county is the city sharing a border with the capitol of the state where Johnson Hagood died?,I don't know.,Richland County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__146971_698949_157828_162309,No-RAG,4,4hop1,When did the country that has the same co-official language as that of the movie about the city where Petar Trifunović died send an independent team to the Olympics?,I don't know.,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__696484_49925_13759_736921,No-RAG,4,4hop1,Where is the district that the person who wanted to reform and address Bernhard Lichtenberg's religion preached a sermon on Marian devotion before his death located?,I don't know.,Saxony-Anhalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__21282_692112_214799_259594,No-RAG,4,4hop1,What is the abbreviation for Angela Merkel's original home country that once had border troops called the Deutsche Grenzpolizei?,Germany (DE),GDR,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__61681_53706_795904_580996,No-RAG,4,4hop1,What city shares a border with the city where a person went to work during the gold rush in the biggest state in the USA by population?,I don't know.,Rio Linda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__370129_621192_10659_42311,No-RAG,4,4hop1,"What is the largest medical school in the nation where, along with the country of citizenship of the mother of Marie Antoinette, many expelled French Jews relocated?",New York University School of Medicine,Medical University of Warsaw,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__93963_170667_443779_52195,No-RAG,4,4hop1,"Who is the president of the newly declared independent country, that established the Timor Leste Commission of Truth and Friendship, with the country containing the airport that includes Lion Air?",I don't know.,Francisco Guterres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__17192_17130_70784_79935,No-RAG,4,4hop1,When was the region immediately north of the region where the country that secured southern Lebanon is located and the Persian Gulf created?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__152056_698586_1926_54362,No-RAG,4,4hop3,Who burned down the death city of the artist responsible for Dunn Dunn in the war after which the first time black people declined in living in NYC?,I don't know.,Confederate Gen. John Bell Hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__131002_53706_795904_580996,No-RAG,4,4hop1,What city shares a border with the city where a person went to work during the gold rush in the state where the Shakespeare Bridge is located?,I don't know.,Rio Linda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__773800_152874_161616_77103,No-RAG,4,4hop3,When did the city the 2010 Sony Ericsson Open – Men's Singles winner is from become the capitol of the state Knowles is from?,I don't know.,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__316459_41402_145922_13584,No-RAG,4,4hop3,"Besides areas of the country gaining control of Florida after the conflict Charles Edmund Nugent participated in, what other differences exist between where Carlos Barral died and Real Madrid?",I don't know.,two cities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__577443_88460_30152_20999,No-RAG,4,4hop3,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Tham Pha's country?,I don't know.,The dynasty regrouped and defeated the Portuguese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__71753_261673_70784_61381,No-RAG,4,4hop2,When was the region that lies to the north of where Israel is located and where Shamal is located established?,I don't know.,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__58323_375563_161848_84681,No-RAG,4,4hop1,When did the Dutch arrive in the country near the country where the author of The Book Thief is a citizen of?,I don't know.,13 December 1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__678814_466199_695123_72134,No-RAG,4,4hop3,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,I don't know.,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__320457_508773_85832_745702,No-RAG,4,4hop1,Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,I don't know.,Sebastian Cabot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__15607_59747_211319_557671,No-RAG,4,4hop1,Which county shares a border with the county where the most populous city in the state where armed robbery is a capital crime is located?,"Orange County, CA",Presque Isle County,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__387712_132409_371500_35031,No-RAG,4,4hop3,"Among the top five largest urban areas in the state Jacoby Shaddix' band formed in, where does the city Veoh's headquarters are located rank?",I don't know.,third-largest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__771862_466199_695123_72134,No-RAG,4,4hop3,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,I don't know.,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__275416_24325_156850_10557,No-RAG,4,4hop3,"Despite being located in East Belgium, the Carnival of the birth place of Guido Maus harks purely to an area. What was the language having the same name as this area of the era with Fastrada's spouse's name later known as?",Flanders,Medieval Latin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_426860_88460_20988,No-RAG,4,4hop2,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,I don't know.,one of the world's longest-running ongoing civil wars.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__342858_131850_33897_81096,No-RAG,4,4hop1,Who won the Indy Car Race in the largest populated city of the state where Yuma's Library District is located?,I don't know.,Mario Andretti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_426860_88460_126088,No-RAG,4,4hop2,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,I don't know.,Thein Sein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__794915_466199_695123_72134,No-RAG,4,4hop3,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,I don't know.,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__71753_648517_70784_61381,No-RAG,4,4hop2,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,I don't know.,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_426860_88460_21057,No-RAG,4,4hop2,"During British rule, what wood product was produced primarily in the country between the country that hosted the tournament and the country where That Dam is from?",I don't know.,75% of the world's teak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__71753_261673_70784_79935,No-RAG,4,4hop2,When was the region that lies to the north of the where Israel is located and the location of Shamal created?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_474028_88460_20988,No-RAG,4,4hop2,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,I don't know.,one of the world's longest-running ongoing civil wars.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__44149_32392_823060_610794,No-RAG,4,4hop1,What county is the city that shares a border with the state capital of the state where the RBC Heritage Golf Tournament is played in?,I don't know.,Richland County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__813358_24325_125104_10557,No-RAG,4,4hop3,"The carnival in the town where Jean Mathonet died is rooted in a European culture. In Rotrude's father's era, the language of that culture was later known by what name?",Latin,Medieval Latin,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__710473_354093_254885_76356,No-RAG,4,4hop3,Who pushed for a canal crossing across the continent El Valle is located linking the Pacific Ocean and the ocean Sampit River leads to?,I don't know.,Ferdinand de Lesseps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__71753_158279_70784_61381,No-RAG,4,4hop2,When was the region immediately north of the region where Israel is located and the final destination for the export crops established?,I don't know.,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__238811_88460_30152_20999,No-RAG,4,4hop3,New coins by the Somali Muslim Ajuran Empire were a proclamation of independence from a nation. How were the people of that nation expelled from country that borders Thailand and Ban Nampo village's country?,I don't know.,The dynasty regrouped and defeated the Portuguese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__161810_583746_457883_650651,No-RAG,4,4hop1,Country A has an embassy from the country that contains the bay where the city of General Santos is located. What network created country A's version of The Biggest Loser?,I don't know.,NBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__129682_59747_211319_557671,No-RAG,4,4hop1,Which county shares a border with the county where the most populous city in the state where WSFN can be found is located?,Cobb County,Presque Isle County,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__788226_32392_823060_610794,No-RAG,4,4hop1,The capital of the state where Mary Boykin Chesnut lived borders a city within which county?,Richmond County,Richland County,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_474028_88460_21057,No-RAG,4,4hop2,"During British rule, what wood was mostly produced in the nation that's the boundary between the host of the 2020 AFC U-23 Championship qualification, and the nation containing A Don?",Teak,75% of the world's teak,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__71753_729371_70784_79935,No-RAG,4,4hop2,When was the region that lies to the north of where Israel is located and the location of Operation Earnest Will established?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__129721_32392_823060_610794,No-RAG,4,4hop1,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,I don't know.,Richland County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__673447_132409_371500_35031,No-RAG,4,4hop3,"Among the top five largest urban areas in the state where Infest's performer was formed, where does Veoh's headquarters city rank?",I don't know.,third-largest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_426860_88460_18966,No-RAG,4,4hop2,Who brought the language Hokkien to the country between the country that hosted the tournament and the country where That Dam is from?,I don't know.,Han Chinese emigrants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__31050_725495_49925_267352,No-RAG,4,4hop1,What movement did the person who wanted to reform and address the church that the general population converted to lead?,I don't know.,German Renaissance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__151650_5274_458768_33633,No-RAG,4,4hop1,What date did Gaspar reach the region which would be the headquarters of the record label of which the only larger label is the one that signed Desde El Principio?,I don't know.,"August 3, 1769",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__312119_132409_146285_35031,No-RAG,4,4hop3,"Among the top five largest urban areas in the state where Getting Away with Murder's performer was formed, where does city in which Alexander Golitzen died rank?",I don't know.,third-largest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__129682_29339_508306_70744,No-RAG,4,4hop3,Who won more national championships between the university that contains Fort Hill and the university of the state where Edwards won the primary besides the state where WSFN is located?,I don't know.,University of South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__58323_375563_161848_83118,No-RAG,4,4hop1,When does daylight savings end in the country near the country where the author of The Book Thief is from?,I don't know.,the first Sunday in April,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161602_474028_88460_18966,No-RAG,4,4hop2,Who brought the language Hokkien to the country on the natural boundary between the country that hosted the tournament and the country where A Don is from?,I don't know.,Han Chinese emigrants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__846600_153080_159767_81096,No-RAG,4,4hop1,Who won the Indy car race in the largest city and the capital of the state of origin of the performer of A Modern Jazz Symposium of Music and Poetry?,I don't know.,Mario Andretti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__3496_5274_458768_33637,No-RAG,4,4hop1,How many ethnic minorities were looked at differently where the only group larger than BMG's partner from 2005 to 2007 is headquartered?,I don't know.,two,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__661103_698586_57596_54362,No-RAG,4,4hop3,"Who burned down the city where the artist who recorded Dunn Dunn died, during the war that saw the introduction of income tax in the U.S.?",I don't know.,Confederate Gen. John Bell Hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__567737_141375_458768_33632,No-RAG,4,4hop1,"What day is the feast held in the city containing the headquarters of the company, that owns the record label that released Study in Brown?",I don't know.,May 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__608132_508773_85832_745702,No-RAG,4,4hop1,Who's the son of the Italian navigator who explored the eastern coast of the continent where Christian Sánchez was born?,I don't know.,Sebastian Cabot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__726152_153080_159767_81096,No-RAG,4,4hop1,Who won the Indy car race in the largest city and capital of the state where the performer of Tijuana Moods was born?,I don't know.,Mario Andretti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__199881_765799_282674_759393,No-RAG,4,4hop1,What is the seat of the county sharing a border with the county where Miller Electric is headquartered?,I don't know.,Green Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__88342_49853_128008_46894,No-RAG,4,4hop1,Who has the lowest batting average in the league that the team that has won the most titles from the competition they give out MVP awards plays for?,I don't know.,Bill Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__152028_141441_458768_33633,No-RAG,4,4hop1,When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,I don't know.,"August 3, 1769",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__105401_17130_70784_79935,No-RAG,4,4hop1,When was the region that lies to the north of the region where Strangers No More took place and the Persian Gulf created?,I don't know.,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__650050_88460_30152_20999,No-RAG,4,4hop3,How were people from whom the new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Doi's country?,I don't know.,The dynasty regrouped and defeated the Portuguese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__88342_49853_128008_54974,No-RAG,4,4hop1,What is the longest home run hit in the league where the team with the most titles from the event after which the MLB MVP is awarded plays?,I don't know.,about 575 feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__767417_624859_355213_203322,No-RAG,4,4hop1,What county shares a border with the county where the performer of Change of Heart was born?,I don't know.,Cabarrus County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__161765_53706_795904_580996,No-RAG,4,4hop1,What city shares a border with the city where the person who went to the state where Englebart died during the gold rush works?,I don't know.,Rio Linda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__151903_5274_458768_33633,No-RAG,4,4hop1,When did the explorer reach the city where the only group larger than the record label of The Lost Trident Sessions is headquartered?,I don't know.,"August 3, 1769",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop3__316459_41402_157761_13584,No-RAG,4,4hop3,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",I don't know.,two cities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__436202_378185_282674_759393,No-RAG,4,4hop1,What is the seat of the county sharing a border with the county in which J.P. Hayes was born?,I don't know.,Green Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop1__94201_642284_131926_90707,No-RAG,4,4hop1,Where does the river by the city where the Southeast Library designer died and the Ohio River meet?,I don't know.,"at the city of Cairo, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
4hop2__161324_14670_8987_8974,No-RAG,4,4hop2,The military group of which the Air Defense Artillery is a branch was unprepared for the invasion of the territory the Nazis occupied. The country of this group was the only communist country to have an embassy where?,Berlin,Alfredo Stroessner's Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
